id,title,keywords,n_keywords,keywords_clean,is_kid_friendly
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,#2418 - Mike Rowe,"['dirty jobs', 'skilled trades', 'american labor force', 'work ethic', 'blue collar values', 'mikerowe works', 'business philosophy', 'tv personality']",8,"['dirty jobs', 'skilled trades', 'american labor force', 'work ethic', 'blue collar values', 'mikerowe works', 'business philosophy', 'tv personality']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,#2419 - Graham Hancock,"['mars monuments', 'ancient astronaut theory', 'scientific speculation', 'lost human history', 'extinct civilizations', 'archaeology controversy', 'ancient megaliths', 'mystery']",8,"['mars monuments', 'ancient astronaut theory', 'scientific speculation', 'lost human history', 'extinct civilizations', 'archaeology controversy', 'ancient megaliths', 'mystery']",1
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,#2420 - Dr. Andrew Huberman,"['testosterone optimization', 'hormone health', 'sleep cycle', 'supplements for focus', 'neuroscience protocols', 'dopamine regulation', 'stress reduction', 'healthspan']",8,"['testosterone optimization', 'hormone health', 'sleep cycle', 'supplements for focus', 'neuroscience protocols', 'dopamine regulation', 'stress reduction', 'healthspan']",1
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,"#484 – Notch: Minecraft, Indie Development, and Internet Fame","['minecraft game', 'notch creator', 'indie game development', 'internet fame burnout', 'game design philosophy', 'microsoft acquisition', 'creative freedom', 'sandbox games']",8,"['minecraft game', 'notch creator', 'indie game development', 'internet fame burnout', 'game design philosophy', 'microsoft acquisition', 'creative freedom', 'sandbox games']",0
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,"#485 – Brian Greene: The Fabric of the Cosmos, Time Travel, and Reality","['fabric of the cosmos', 'string theory', 'time travel physics', 'general relativity', 'scientific popularization', 'space and time', 'theoretical physics', 'quantum reality']",8,"['fabric of the cosmos', 'string theory', 'time travel physics', 'general relativity', 'scientific popularization', 'space and time', 'theoretical physics', 'quantum reality']",1
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,"#486 – Geoffrey Hinton: Deep Learning, Neural Networks, and AI Future","['geoffrey hinton', 'deep learning father', 'neural networks', 'artificial intelligence', 'machine learning history', 'ai research', 'consciousness in machines', 'future of work']",8,"['geoffrey hinton', 'deep learning father', 'neural networks', 'artificial intelligence', 'machine learning history', 'ai research', 'consciousness in machines', 'future of work']",1
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,#625 - Chris Pratt,"['marvel movies', 'hollywood actor', 'christian faith', 'marriage and family', 'guardians of the galaxy', 'career transformation', 'physical fitness', 'personal beliefs']",8,"['marvel movies', 'hollywood actor', 'christian faith', 'marriage and family', 'guardians of the galaxy', 'career transformation', 'physical fitness', 'personal beliefs']",1
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,#626 - Dr. Phil,"['dr phil show', 'daytime tv therapy', 'pop psychology', 'controversy and ethics', 'relationship advice', 'celebrity expert', 'tv production', 'mental health debate']",8,"['dr phil show', 'daytime tv therapy', 'pop psychology', 'controversy and ethics', 'relationship advice', 'celebrity expert', 'tv production', 'mental health debate']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,"'The Interview': Martha Stewart on Prison, Business, and Friendship","['martha stewart', 'insider trading scandal', 'prison experience', 'business mogul', 'lifestyle brand', 'snoop dogg friendship', 'entrepreneurship', 'public image']",8,"['martha stewart', 'insider trading scandal', 'prison experience', 'business mogul', 'lifestyle brand', 'snoop dogg friendship', 'entrepreneurship', 'public image']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,873: The Legacy of a Serial Killer's Victim,"['serial killer victim', 'family grief', 'long-term trauma', 'survivor guilt', 'crime legacy', 'justice advocacy', 'personal narrative']",7,"['serial killer victim', 'family grief', 'long-term trauma', 'survivor guilt', 'crime legacy', 'justice advocacy', 'personal narrative']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,874: Living Undocumented in the Shadow of ICE,"['undocumented immigrant life', 'ice enforcement fear', 'deportation risk', 'family separation', 'asylum system', 'legal struggle', 'community support']",7,"['undocumented immigrant life', 'ice enforcement fear', 'deportation risk', 'family separation', 'asylum system', 'legal struggle', 'community support']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,875: Working as a Las Vegas Showgirl,"['las vegas showgirl', 'entertainment industry', 'body image pressure', 'show business secrets', 'performance art', 'sexualization of women', 'career sacrifice']",7,"['las vegas showgirl', 'entertainment industry', 'body image pressure', 'show business secrets', 'performance art', 'sexualization of women', 'career sacrifice']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,American Originals: The Last Independent Record Store,"['independent music store', 'vinyl records culture', 'music history', 'small business survival', 'community hub', 'music nostalgia', 'local economy']",7,"['independent music store', 'vinyl records culture', 'music history', 'small business survival', 'community hub', 'music nostalgia', 'local economy']",1
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,"""Jessica Chastain""","['celebrity interviews', 'acting roles', 'hollywood pay gap', 'female empowerment', 'career choices', 'historical dramas', 'personal life', 'film industry']",8,"['celebrity interviews', 'acting roles', 'hollywood pay gap', 'female empowerment', 'career choices', 'historical dramas', 'personal life', 'film industry']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,"Mom Falsely Accused of Munchausen by Proxy, Fights Back","['false munchausen allegation', 'legal fight for children', 'child welfare system', 'parental rights advocacy', 'medical record defense', 'emotional ordeal', 'justice for mom']",7,"['false munchausen allegation', 'legal fight for children', 'child welfare system', 'parental rights advocacy', 'medical record defense', 'emotional ordeal', 'justice for mom']",0
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,DWTS: The Alcohol and Drug Abuse Behind the Scenes,"['celebrity addiction', 'alcoholism in fame', 'drug abuse stories', 'reality tv secrets', 'sobriety challenges', 'mental health awareness', 'hollywood shame']",7,"['celebrity addiction', 'alcoholism in fame', 'drug abuse stories', 'reality tv secrets', 'sobriety challenges', 'mental health awareness', 'hollywood shame']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,Epstein: The Swiss Bank Accounts and Global Conspiracy,"['jeffrey epstein money', 'swiss bank accounts', 'global conspiracy', 'financial crime network', 'high finance corruption', 'international investigation', 'political ties']",7,"['jeffrey epstein money', 'swiss bank accounts', 'global conspiracy', 'financial crime network', 'high finance corruption', 'international investigation', 'political ties']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,Kelce Bros: Best Trash Talk Moments & Future of the NFL | EP 174,"['nfl trash talk', 'football banter', 'future of football', 'player injuries', 'concussion protocol', 'sports rivalry', 'brotherly teasing']",7,"['nfl trash talk', 'football banter', 'future of football', 'player injuries', 'concussion protocol', 'sports rivalry', 'brotherly teasing']",1
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,Heights Hotline | Worst Tinder Dates & Ghosting Stories,"['tinder dating fails', 'ghosting experience', 'online dating horror', 'relationship toxicity', 'listener confessions', 'modern love', 'dating apps']",7,"['tinder dating fails', 'ghosting experience', 'online dating horror', 'relationship toxicity', 'listener confessions', 'modern love', 'dating apps']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,INFAMOUS: The Murder of Kitty Genovese,"['kitty genovese murder', 'bystander effect', 'historical crime', 'new york city crime', 'psychology of indifference', 'true crime ethics', 'media myths']",7,"['kitty genovese murder', 'bystander effect', 'historical crime', 'new york city crime', 'psychology of indifference', 'true crime ethics', 'media myths']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,Inside 'The FBI Cryptography Unit' Archives,"['fbi cryptography', 'cold case ciphers', 'law enforcement technology', 'historical codes', 'espionage secrets', 'crime solving techniques', 'investigative history']",7,"['fbi cryptography', 'cold case ciphers', 'law enforcement technology', 'historical codes', 'espionage secrets', 'crime solving techniques', 'investigative history']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,Introducing: The Cult of Love,"['love cults', 'psychological abuse', 'leader's charisma', 'mind control tactics', 'escape from manipulation', 'relationship addiction', 'survivor story']",7,"['love cults', 'psychological abuse', ""leader's charisma"", 'mind control tactics', 'escape from manipulation', 'relationship addiction', 'survivor story']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,MISSING: The Disappearance of Maura Murray,"['maura murray', 'new hampshire missing', 'unexplained crash', 'cold case mystery', 'investigation theories', 'family secrecy', 'foul play suspicion']",7,"['maura murray', 'new hampshire missing', 'unexplained crash', 'cold case mystery', 'investigation theories', 'family secrecy', 'foul play suspicion']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,Dad Gets Custody Back After Ex-Wife's Vengeful Accusations,"['vengeful mother', 'false abuse claims', 'custody battle ordeal', 'parental alienation syndrome', 'legal battle stress', 'fathers rights success', 'family court reform']",7,"['vengeful mother', 'false abuse claims', 'custody battle ordeal', 'parental alienation syndrome', 'legal battle stress', 'fathers rights success', 'family court reform']",0
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,MURDERED: The Chris Watts Case (Detailed Confession),"['chris watts confession', 'watts family murders', 'homicide motive', 'police interrogation analysis', 'sociopathy', 'familial annihilation', 'true crime details']",7,"['chris watts confession', 'watts family murders', 'homicide motive', 'police interrogation analysis', 'sociopathy', 'familial annihilation', 'true crime details']",0
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,Raising the Dead: The Death of Marilyn Monroe,"['marilyn monroe death', 'conspiracy theories', 'kennedy affair', 'fbi files', 'historical controversy', 'unsolved mystery', 'hollywood tragedy']",7,"['marilyn monroe death', 'conspiracy theories', 'kennedy affair', 'fbi files', 'historical controversy', 'unsolved mystery', 'hollywood tragedy']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,"""RE-RELEASE: John Mulaney""","['stand-up comedy', 'drug addiction', 'sobriety recovery', 'celebrity rehab', 'marriage and divorce', 'new york comedy scene', 'writing process']",7,"['stand-up comedy', 'drug addiction', 'sobriety recovery', 'celebrity rehab', 'marriage and divorce', 'new york comedy scene', 'writing process']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,"Kate Hudson: Family, Kurt Russell & Co-Parenting (FBF)","['kate hudson', 'celebrity family', 'kurt russell', 'goldie hawn', 'co-parenting challenges', 'hollywood lineage', 'acting career', 'lifestyle brand']",8,"['kate hudson', 'celebrity family', 'kurt russell', 'goldie hawn', 'co-parenting challenges', 'hollywood lineage', 'acting career', 'lifestyle brand']",1
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,"Whitney Port: The Hills, Miscarriage & Mental Health (FBF)","['whitney port', 'the hills reality show', 'miscarriage story', 'fertility struggle', 'mental health awareness', 'celebrity parent', 'motherhood journey', 'reality tv star']",8,"['whitney port', 'the hills reality show', 'miscarriage story', 'fertility struggle', 'mental health awareness', 'celebrity parent', 'motherhood journey', 'reality tv star']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,Sunday Special: The Ethics of War and Peace,"['just war theory', 'pacificism', 'moral philosophy', 'military intervention', 'international conflict', 'humanitarian intervention', 'ethical debate']",7,"['just war theory', 'pacificism', 'moral philosophy', 'military intervention', 'international conflict', 'humanitarian intervention', 'ethical debate']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,Talking Dateline: The Unspeakable Crime,"['sexual abuse of minor', 'child exploitation', 'predator capture', 'forensic evidence', 'victim testimony', 'long-term impact', 'police investigation']",7,"['sexual abuse of minor', 'child exploitation', 'predator capture', 'forensic evidence', 'victim testimony', 'long-term impact', 'police investigation']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,#2418 - Rick Doblin,"['mdma therapy', 'psychedelic research', 'maps organization', 'ptsd treatment', 'drug legalization debate', 'mental health breakthrough', 'clinical trials', 'drug policy reform']",8,"['mdma therapy', 'psychedelic research', 'maps organization', 'ptsd treatment', 'drug legalization debate', 'mental health breakthrough', 'clinical trials', 'drug policy reform']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,#2419 - Scott Adams,"['dilbert comic', 'persuasion science', 'political satire', 'mind manipulation', 'cognitive bias', 'media literacy', 'controversial opinions', 'cartoonist life']",8,"['dilbert comic', 'persuasion science', 'political satire', 'mind manipulation', 'cognitive bias', 'media literacy', 'controversial opinions', 'cartoonist life']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,#2420 - Tim Dillon,"['economic collapse', 'comedic rant', 'social commentary', 'political humor', 'satirical worldview', 'wealth and poverty', 'real estate bubble', 'conspiracy theories']",8,"['economic collapse', 'comedic rant', 'social commentary', 'political humor', 'satirical worldview', 'wealth and poverty', 'real estate bubble', 'conspiracy theories']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,"#484 – John Carmack: Graphics, VR, and Space Exploration","['id software', 'john carmack', 'computer graphics', 'virtual reality', 'oculus vr', 'space exploration tech', 'game programming genius', 'software engineering']",8,"['id software', 'john carmack', 'computer graphics', 'virtual reality', 'oculus vr', 'space exploration tech', 'game programming genius', 'software engineering']",1
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,"#485 – Avi Loeb: Oumuamua, Alien Technology, and Scientific Skepticism","['avi loeb', 'oumuamua object', 'alien technology search', 'scientific skepticism', 'astronomy controversy', 'interstellar object', 'extraterrestrial life', 'scientific funding']",8,"['avi loeb', 'oumuamua object', 'alien technology search', 'scientific skepticism', 'astronomy controversy', 'interstellar object', 'extraterrestrial life', 'scientific funding']",1
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,"#486 – Brett Weinstein & Heather Heying: Evolutionary Biology, Wokeness, and Academia","['evolutionary biology', 'woke culture critique', 'evergreen college', 'academic freedom', 'free speech debate', 'controversial science', 'social justice movement', 'biology and society']",8,"['evolutionary biology', 'woke culture critique', 'evergreen college', 'academic freedom', 'free speech debate', 'controversial science', 'social justice movement', 'biology and society']",1
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,#625 - Chris Rock,"['stand-up comedy', 'slap controversy', 'comedic voice', 'writing jokes', 'hollywood scandal', 'comedy therapy', 'personal life', 'film roles']",8,"['stand-up comedy', 'slap controversy', 'comedic voice', 'writing jokes', 'hollywood scandal', 'comedy therapy', 'personal life', 'film roles']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,#626 - Dr. Drew Pinsky,"['sex addiction', 'celebrity rehab', 'relationship counseling', 'mental health crisis', 'addiction treatment', 'pop culture expert', 'co-host banter', 'adult topics']",8,"['sex addiction', 'celebrity rehab', 'relationship counseling', 'mental health crisis', 'addiction treatment', 'pop culture expert', 'co-host banter', 'adult topics']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,"'The Interview': Madonna on Reinvention, Art, and Controversy","['madonna', 'pop icon', 'career reinvention', 'musical controversy', 'artistic freedom', 'celebrity aging', 'music industry legend', 'personal life']",8,"['madonna', 'pop icon', 'career reinvention', 'musical controversy', 'artistic freedom', 'celebrity aging', 'music industry legend', 'personal life']",1
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,873: The Legacy of Apartheid in South Africa,"['apartheid history', 'south africa', 'racial injustice', 'truth and reconciliation', 'historical trauma', 'political violence', 'social commentary']",7,"['apartheid history', 'south africa', 'racial injustice', 'truth and reconciliation', 'historical trauma', 'political violence', 'social commentary']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,874: The Story of a Sex Trafficking Survivor,"['sex trafficking', 'human exploitation', 'survivor testimony', 'rescue and recovery', 'trauma healing', 'advocacy for victims', 'legal system failure']",7,"['sex trafficking', 'human exploitation', 'survivor testimony', 'rescue and recovery', 'trauma healing', 'advocacy for victims', 'legal system failure']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,875: Working as a Hospice Nurse,"['hospice care', 'end-of-life process', 'grief and loss', 'death acceptance', 'palliative care ethics', 'emotional toll of work', 'spiritual perspective']",7,"['hospice care', 'end-of-life process', 'grief and loss', 'death acceptance', 'palliative care ethics', 'emotional toll of work', 'spiritual perspective']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,American Originals: The Last Vinyl Pressing Plant,"['vinyl manufacturing', 'record pressing plant', 'analog music', 'small batch production', 'music industry niche', 'local craftsmanship', 'audio quality']",7,"['vinyl manufacturing', 'record pressing plant', 'analog music', 'small batch production', 'music industry niche', 'local craftsmanship', 'audio quality']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,"""Chris Evans""","['celebrity interviews', 'captain america', 'marvel cinematic universe', 'political views', 'acting career', 'anxiety and fame', 'boston sports fan', 'family life']",8,"['celebrity interviews', 'captain america', 'marvel cinematic universe', 'political views', 'acting career', 'anxiety and fame', 'boston sports fan', 'family life']",0
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,Dad Wins Full Custody After Ex-Wife's Mental Health Crisis,"['mental health crisis', 'custody hearing', 'parental fitness', 'bipolar disorder stigma', 'child welfare concern', 'legal battle stress', 'fathers rights']",7,"['mental health crisis', 'custody hearing', 'parental fitness', 'bipolar disorder stigma', 'child welfare concern', 'legal battle stress', 'fathers rights']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,DWTS: The Dark Reality of the Celebrity Judges,"['celebrity judge scandal', 'show politics', 'judge feuds', 'reality tv manipulation', 'backstage secrets', 'public image control', 'hollywood gossip']",7,"['celebrity judge scandal', 'show politics', 'judge feuds', 'reality tv manipulation', 'backstage secrets', 'public image control', 'hollywood gossip']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,Epstein: The Private Island and the Secrets It Holds,"['jeffrey epstein island', 'little st james', 'sexual abuse location', 'crime scene investigation', 'conspiracy theories', 'global secrecy', 'predator lair']",7,"['jeffrey epstein island', 'little st james', 'sexual abuse location', 'crime scene investigation', 'conspiracy theories', 'global secrecy', 'predator lair']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,Kelce Bros: Player Salaries & NFL Business Decisions | EP 175,"['nfl player salary', 'football economics', 'business of sports', 'player contracts', 'union negotiations', 'athlete finance', 'team management']",7,"['nfl player salary', 'football economics', 'business of sports', 'player contracts', 'union negotiations', 'athlete finance', 'team management']",1
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,Heights Hotline | Worst Boss Moments & Career Burnout Stories,"['worst boss stories', 'career burnout', 'toxic work environment', 'listener rants', 'professional stress', 'job quitting advice', 'adulting struggles']",7,"['worst boss stories', 'career burnout', 'toxic work environment', 'listener rants', 'professional stress', 'job quitting advice', 'adulting struggles']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,INFAMOUS: The Villisca Axe Murders,"['villisca axe murders', 'historical true crime', 'unsolved murder', 'ax murder case', 'ghost stories', 'investigation failure', 'small town horror']",7,"['villisca axe murders', 'historical true crime', 'unsolved murder', 'ax murder case', 'ghost stories', 'investigation failure', 'small town horror']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,Inside 'The CIA Museum' Declassified Artifacts,"['cia museum', 'declassified secrets', 'espionage history', 'intelligence agency', 'cold war artifacts', 'covert operations', 'spy gear']",7,"['cia museum', 'declassified secrets', 'espionage history', 'intelligence agency', 'cold war artifacts', 'covert operations', 'spy gear']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,Introducing: The Murder on the High Seas,"['maritime murder', 'cruise ship crime', 'international waters law', 'unsolved mystery', 'investigative podcast', 'high seas danger', 'cruise ship security']",7,"['maritime murder', 'cruise ship crime', 'international waters law', 'unsolved mystery', 'investigative podcast', 'high seas danger', 'cruise ship security']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,MISSING: The Disappearance of Laci Peterson,"['laci peterson', 'scott peterson trial', 'murder conviction', 'unsolved details', 'media frenzy', 'familial homicide', 'missing woman']",7,"['laci peterson', 'scott peterson trial', 'murder conviction', 'unsolved details', 'media frenzy', 'familial homicide', 'missing woman']",0
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,Mom Fights to Get Kids Back After False Abuse Allegations,"['child custody battle', 'false abuse claims defense', 'parental alienation syndrome', 'legal system bias', 'emotional recovery', 'mothers rights', 'family trauma']",7,"['child custody battle', 'false abuse claims defense', 'parental alienation syndrome', 'legal system bias', 'emotional recovery', 'mothers rights', 'family trauma']",0
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,MURDERED: The Murder of Selena Quintanilla,"['selena quintanilla', 'tejana music star', 'murder of celebrity', 'fan club president', 'historical crime', 'texas music history', 'true crime tragedy']",7,"['selena quintanilla', 'tejana music star', 'murder of celebrity', 'fan club president', 'historical crime', 'texas music history', 'true crime tragedy']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,Raising the Dead: The Alcatraz Escape,"['alcatraz escape', 'historical mystery', 'prison break attempt', 'true crime puzzle', 'federal investigation', 'unsolved case', 'historical prison']",7,"['alcatraz escape', 'historical mystery', 'prison break attempt', 'true crime puzzle', 'federal investigation', 'unsolved case', 'historical prison']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,"""RE-RELEASE: John Oliver""","['john oliver', 'last week tonight', 'political satire', 'late night comedy', 'journalistic comedy', 'news analysis', 'controversial topics']",7,"['john oliver', 'last week tonight', 'political satire', 'late night comedy', 'journalistic comedy', 'news analysis', 'controversial topics']",1
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,"Drew Barrymore: Talk Show, Divorce & Healing (FBF)","['drew barrymore', 'talk show host', 'celebrity divorce', 'childhood trauma', 'healing journey', 'acting career', 'motherhood', 'hollywood life']",8,"['drew barrymore', 'talk show host', 'celebrity divorce', 'childhood trauma', 'healing journey', 'acting career', 'motherhood', 'hollywood life']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,"Tinx: Rich Mom Energy, Dating & Confidence (FBF)","['tinx influencer', 'rich mom energy', 'dating advice', 'confidence building', 'social media trends', 'pop culture commentary', 'relationship tips', 'millennial humor']",8,"['tinx influencer', 'rich mom energy', 'dating advice', 'confidence building', 'social media trends', 'pop culture commentary', 'relationship tips', 'millennial humor']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,Sunday Special: The Ethics of Euthanasia and Assisted Suicide,"['euthanasia debate', 'assisted suicide', 'bioethics', 'moral philosophy', 'end-of-life choices', 'patient autonomy', 'medical ethics']",7,"['euthanasia debate', 'assisted suicide', 'bioethics', 'moral philosophy', 'end-of-life choices', 'patient autonomy', 'medical ethics']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,Talking Dateline: The Mystery of the Missing Plane,"['missing plane', 'aviation mystery', 'air traffic control', 'foul play suspected', 'investigative journalism', 'search and rescue', 'unexplained disappearance']",7,"['missing plane', 'aviation mystery', 'air traffic control', 'foul play suspected', 'investigative journalism', 'search and rescue', 'unexplained disappearance']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,#2418 - Bret Weinstein & Heather Heying,"['dark horse podcast', 'woke politics', 'academic controversy', 'evolutionary biology', 'free speech on campus', 'intellectual dark web', 'critical thinking', 'controversial debate']",8,"['dark horse podcast', 'woke politics', 'academic controversy', 'evolutionary biology', 'free speech on campus', 'intellectual dark web', 'critical thinking', 'controversial debate']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,#2419 - George Knapp,"['ufo sightings', 'area 51', 'alien abductions', 'government cover-up', 'investigative reporter', 'unidentified flying objects', 'paranormal research', 'extraterrestrial life']",8,"['ufo sightings', 'area 51', 'alien abductions', 'government cover-up', 'investigative reporter', 'unidentified flying objects', 'paranormal research', 'extraterrestrial life']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,#2420 - Tim Ferriss,"['psychedelic research', 'biohacking tools', 'lifestyle design', 'accelerated learning', 'personal experimentation', 'fear setting', 'mental models', 'business strategies']",8,"['psychedelic research', 'biohacking tools', 'lifestyle design', 'accelerated learning', 'personal experimentation', 'fear setting', 'mental models', 'business strategies']",1
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,"#484 – Will Wright: The Sims, SimCity, and Emergent Gameplay","['the sims game', 'simcity', 'will wright designer', 'emergent gameplay', 'game design theory', 'simulation games', 'maxis software', 'creative process']",8,"['the sims game', 'simcity', 'will wright designer', 'emergent gameplay', 'game design theory', 'simulation games', 'maxis software', 'creative process']",1
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,"#485 – Brian Greene: Parallel Universes, String Theory, and Quantum Reality","['parallel universes', 'string theory', 'quantum mechanics', 'cosmology', 'theoretical physics', 'scientific model', 'time and space', 'science communication']",8,"['parallel universes', 'string theory', 'quantum mechanics', 'cosmology', 'theoretical physics', 'scientific model', 'time and space', 'science communication']",1
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,"#486 – Douglas Hofstadter: Gödel, Escher, Bach, and The Nature of Intelligence","['godel escher bach', 'artificial intelligence', 'consciousness theory', 'cognitive science', 'mathematical logic', 'self-reference', 'intelligence definition', 'interdisciplinary thought']",8,"['godel escher bach', 'artificial intelligence', 'consciousness theory', 'cognitive science', 'mathematical logic', 'self-reference', 'intelligence definition', 'interdisciplinary thought']",1
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,#625 - Chris Rock,"['comedy philosophy', 'stand-up legend', 'slapgate incident', 'public controversy', 'writing and performing', 'cultural commentary', 'comedic honesty', 'career evolution']",8,"['comedy philosophy', 'stand-up legend', 'slapgate incident', 'public controversy', 'writing and performing', 'cultural commentary', 'comedic honesty', 'career evolution']",1
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,#626 - Whitney Cummings,"['dating advice', 'relationship issues', 'female comedy', 'stand-up routine', 'sexual politics', 'tv show creator', 'self-deprecating humor', 'comedic writing']",8,"['dating advice', 'relationship issues', 'female comedy', 'stand-up routine', 'sexual politics', 'tv show creator', 'self-deprecating humor', 'comedic writing']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,"'The Interview': Simon Cowell Is Sorry, Softer and Grieving Liam Payne","['simon cowell', 'music industry', 'grieving process', 'fatherhood impact', 'reality tv legacy', 'american idol history', 'talent show judge', 'career reflection']",8,"['simon cowell', 'music industry', 'grieving process', 'fatherhood impact', 'reality tv legacy', 'american idol history', 'talent show judge', 'career reflection']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,873: The Story of a Female Firefighter,"['female firefighter', 'gender bias in work', 'physical challenges', 'fire rescue stories', 'ptsd awareness', 'career perseverance', 'gender equality']",7,"['female firefighter', 'gender bias in work', 'physical challenges', 'fire rescue stories', 'ptsd awareness', 'career perseverance', 'gender equality']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,874: The Ex-KGB Agent's Memoir,"['kgb secrets', 'cold war espionage', 'intelligence agency', 'defector story', 'political thriller', 'historical spy', 'russian history']",7,"['kgb secrets', 'cold war espionage', 'intelligence agency', 'defector story', 'political thriller', 'historical spy', 'russian history']",0
